target_x,target_y,gaze_x,gaze_y,error
0.9,0.1,0.7876777179620634,0.0,0.150387
0.9,0.1,0.7738969598234149,0.0,0.160941
0.9,0.1,0.7667380523154987,0.0,0.16661
0.9,0.1,0.7628756740670866,0.0,0.169715
0.9,0.1,0.7589983744986695,0.0,0.172863
0.9,0.1,0.7649907240698617,0.0,0.16801
0.9,0.1,0.7785972238216967,0.0,0.157285
0.9,0.1,0.8029002461328332,0.0,0.139386
0.9,0.1,0.8276846488565492,0.0,0.123408
0.9,0.1,0.8497192893009917,0.0,0.111929
0.9,0.1,0.8692852620407681,0.0,0.104611
0.9,0.1,0.8844632686045755,0.0,0.1012
0.9,0.1,0.8844632686045755,0.004843934590861292,0.096416
0.9,0.1,0.8725729668600898,0.004843934590861292,0.09903
0.9,0.1,0.8614212751740691,0.0018338751214151251,0.105475
0.9,0.1,0.8390241001818102,0.0,0.117124
0.9,0.1,0.8083103874546622,0.0,0.135672
0.9,0.1,0.7845703140047726,0.0,0.152722
0.9,0.1,0.7671396796702894,0.0,0.166288
0.9,0.1,0.7542729032052186,0.0,0.176738
0.9,0.1,0.7458797400624799,0.0,0.18372
0.9,0.1,0.7401820893358804,0.0,0.188525
0.9,0.1,0.7358097767548224,0.0,0.192246
0.9,0.1,0.7304051970586282,0.0,0.196882
0.9,0.1,0.72687459191793,0.0,0.199931
0.9,0.1,0.7344642391745797,0.0,0.193396
0.9,0.1,0.7502890203329391,0.0,0.180037
0.9,0.1,0.7886733194275424,0.0,0.149645
0.9,0.1,0.8461198385083641,0.000244720942793767,0.113376
0.9,0.1,0.8939273682950722,0.036511360626543136,0.063778
0.9,0.1,0.9314996039278237,0.06534764241667743,0.04683
0.9,0.1,0.964641974249296,0.08375327818701142,0.066652
0.9,0.1,0.9890828828668063,0.09678658376414184,0.089141
0.9,0.1,1.0,0.10709185163020532,0.100251
0.9,0.1,1.0,0.11843316553682662,0.101685
0.9,0.1,1.0,0.12925619983257103,0.104192
0.9,0.1,1.0,0.14366949981733157,0.109119
0.9,0.1,1.0,0.1550589492079272,0.114156
0.9,0.1,1.0,0.16437370140225574,0.118928
0.9,0.1,1.0,0.1716227299777879,0.123003
0.9,0.1,1.0,0.17547221370695934,0.125284
0.9,0.1,1.0,0.17891078491104467,0.127385
0.9,0.1,1.0,0.17332810525404124,0.124004
0.9,0.1,1.0,0.16538147933331238,0.119477
0.9,0.1,1.0,0.15163439432992462,0.112544
0.9,0.1,1.0,0.13880161367713795,0.107264
0.9,0.1,1.0,0.12716903281402353,0.103625
0.9,0.1,1.0,0.11776423792495638,0.101566
0.9,0.1,1.0,0.10452173233906362,0.100102
0.9,0.1,1.0,0.09278589245021611,0.10026
0.9,0.1,1.0,0.07885619723934599,0.102211
0.9,0.1,1.0,0.06727367455399177,0.105219
0.9,0.1,1.0,0.05920063618062113,0.108003
0.9,0.1,1.0,0.05421925967717772,0.109981
0.9,0.1,1.0,0.05094918225965573,0.111382
0.9,0.1,1.0,0.046943804414375165,0.113203
0.9,0.1,1.0,0.04377341448368527,0.114723
0.9,0.1,1.0,0.04777745566241948,0.112815
0.9,0.1,1.0,0.05497012969556804,0.109671
0.9,0.1,1.0,0.06704512159257005,0.10529
0.9,0.1,1.0,0.0794999869930978,0.10208
0.9,0.1,1.0,0.09399395432302168,0.10018
0.9,0.1,1.0,0.11065568813536683,0.100566
0.9,0.1,1.0,0.12762033053718153,0.103744
0.9,0.1,1.0,0.14507680240780457,0.10969
0.9,0.1,1.0,0.16193109081603985,0.117624
0.9,0.1,1.0,0.17273786326831186,0.123656
0.9,0.1,1.0,0.17671169422356825,0.126034
0.9,0.1,1.0,0.16816702392342706,0.121024
0.9,0.1,1.0,0.15719685200722744,0.115202
0.9,0.1,1.0,0.14365215424053754,0.109112
0.9,0.1,1.0,0.1281188122816947,0.103878
0.9,0.1,1.0,0.09665553104567746,0.100056
0.9,0.1,0.9635139139056286,0.07040836529614967,0.070069
0.9,0.1,0.9213601856926497,0.04930063137137762,0.055015
0.9,0.1,0.8886701943353079,0.03136810557823286,0.069561
0.9,0.1,0.862332281345103,0.017456139120472596,0.090732
0.9,0.1,0.8375711199446476,0.005257180436142039,0.113462
0.9,0.1,0.8149434905655641,0.0,0.131281
0.9,0.1,0.7979213716470153,0.0,0.142899
